id_geneset_name	meta_source	meta_publication	gene_symbol
cibersort_leukocyte_signature_lm22_nk_cells_activated_25822800	cibersort	25822800	S1PR5
cibersort_leukocyte_signature_lm22_nk_cells_activated_25822800	cibersort	25822800	SH2D1A
cibersort_leukocyte_signature_lm22_nk_cells_activated_25822800	cibersort	25822800	SOCS1
cibersort_leukocyte_signature_lm22_nk_cells_activated_25822800	cibersort	25822800	TBX21
cibersort_leukocyte_signature_lm22_nk_cells_activated_25822800	cibersort	25822800	TNFSF14
cibersort_leukocyte_signature_lm22_nk_cells_activated_25822800	cibersort	25822800	TRDC
cibersort_leukocyte_signature_lm22_nk_cells_activated_25822800	cibersort	25822800	TXK
cibersort_leukocyte_signature_lm22_nk_cells_activated_25822800	cibersort	25822800	ZAP70
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	AZU1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	BPI
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CAMP
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CCL5
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CD160
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CD2
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CD244
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CD247
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CD7
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CD96
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CDHR1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CEACAM8
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CST7
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	CTSW
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	DEFA4
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	ELANE
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	GFI1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	GNLY
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	GZMA
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	GZMB
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	GZMH
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	GZMK
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	GZMM
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	IL12RB2
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	IL18R1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	IL18RAP
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	IL2RB
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	KIR2DL1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	KIR3DL2
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	KLRB1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	KLRC3
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	KLRC4
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	KLRD1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	KLRF1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	KLRK1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	LCK
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	MGAM
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	MS4A3
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	NAALADL1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	NKG7
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	NME8
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	PLEKHF1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	PRF1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	PRR5L
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	PTGDR
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	PTPRCAP
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	PVRIG
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	S1PR5
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	SH2D1A
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	TBX21
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	TEP1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	TRBC1
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	TRDC
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	TTC38
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	TXK
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	ZAP70
cibersort_leukocyte_signature_lm22_nk_cells_resting_25822800	cibersort	25822800	ZNF135
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	ABCB9
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	AMPD1
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	ANGPT4
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	ATXN8OS
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	C11orf80
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	CCR10
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	CD27
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	CD38
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	CD79A
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	DENND5B
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	EAF2
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	FCRL2
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	GNG7
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	GPR25
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	GUSBP11
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	HIST1H2AE
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	HIST1H2BG
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	HLA-DOB
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	IGHD
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	IGHE
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	IGHM
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	IGKC
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	IGLL3P
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	KCNA3
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	KCNG2
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	LIME1
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	MAN1A1
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	MANEA
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	MAST1
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	MROH7
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	MZB1
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	P2RX5
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	PAX7
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	PDK1
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	PNOC
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	RASGRP3
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	REN
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	RGS13
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	RPL3P7
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	SIK1
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	SPAG4
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	ST6GALNAC4
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	TGM5
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	TMEM156
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	TNFRSF17
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	UGT2B17
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	ZBP1
cibersort_leukocyte_signature_lm22_plasma_cells_25822800	cibersort	25822800	ZNF165
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CCL20
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CD2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CD247
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CD28
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CD3D
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CD3G
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CD40LG
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CD6
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CD7
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CDC25A
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CSF2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CTLA4
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	CXCL13
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	DPP4
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	GPR171
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	GPR19
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	GZMB
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	ICOS
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	IFNG
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	IL12RB2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	IL17A
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	IL26
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	IL2RA
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	IL3
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	IL4
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	IL9
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	LAG3
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	LCK
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	LTA
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	NKG7
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	ORC1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	PMCH
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	RRP9
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	SH2D1A
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	SKA1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	TNFRSF4
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	TNIP3
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	TRAC
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	TRAT1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_activated_25822800	cibersort	25822800	UBASH3A
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	BCL11B
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CCL5
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CCR6
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD247
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD27
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD28
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD3D
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD3E
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD3G
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD4
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD40LG
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD6
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD69
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD7
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CD96
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CTLA4
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	CTSW
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	DGKA
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	DPP4
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	EPB41
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	ETS1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	FBXL8
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	FCMR
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	FLT3LG
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	GPR171
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	GPR25
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	GRAP2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	GZMA
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	GZMK
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	GZMM
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	ICOS
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	IL7R
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	ITK
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	KLRB1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	LCK
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	LEF1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	LIME1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	LTB
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	LY9
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	NKG7
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	PBXIP1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	PTGER2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	PTPRCAP
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	RASA3
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	RASGRP2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	RCAN3
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	RPL10L
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	RPL3P7
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	SH2D1A
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	SIRPG
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	ST8SIA1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TCF7
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TRAC
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TRAT1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TRAV13-1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TRAV13-2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TRAV21
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TRAV8-6
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TRAV9-2
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	TRBC1
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	UBASH3A
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	ZAP70
cibersort_leukocyte_signature_lm22_t_cells_cd4_memory_resting_25822800	cibersort	25822800	ZFP36L2
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	ACAP1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	ANKRD55
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	BCL11B
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CCR7
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CD2
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CD247
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CD27
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CD3D
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CD3G
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CD40LG
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CD7
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	CXorf57
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	DPP4
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	DSC1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	EPHA1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	FCMR
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	FLT3LG
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	GAL3ST4
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	GALR1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	GPR1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	GRAP2
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	GZMM
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	ICOS
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	IL7R
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	ITK
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	LAT
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	LCK
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	LEF1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	LIME1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	LTB
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	LY9
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	MAP4K1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	MAP4K2
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	MAP9
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	PGGHG
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	RASGRP2
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	RPL3P7
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	SERGEF
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	SH2D1A
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	SIRPG
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	TCF7
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	TRAC
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	TRAT1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	TRAV13-1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	TRBC1
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	UBASH3A
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	VILL
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	WNT7A
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	ZAP70
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	ZNF204P
cibersort_leukocyte_signature_lm22_t_cells_cd4_naive_25822800	cibersort	25822800	ZNF324
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	BCL11B
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CCL5
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD2
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD247
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD27
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD3D
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD3E
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD3G
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD6
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD69
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD7
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD8A
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD8B
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CD96
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CRTAM
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CST7
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	CTSW
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	DPP4
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	DSC1
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	DUSP2
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	FCMR
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	FLT3LG
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	GNLY
cibersort_leukocyte_signature_lm22_t_cells_cd8_25822800	cibersort	25822800	GPR171
